index,timestamp,x,y,z,yaw,velocity
794,1.75279e+09,44.4995,34.527,0.823224,-1.59083,0.88487
795,1.75279e+09,44.493,34.0599,0.823639,-1.58863,0.908503
796,1.75279e+09,44.4878,33.6243,0.823269,-1.58673,0.917335
797,1.75279e+09,44.483,33.1296,0.824868,-1.58484,1.01133
798,1.75279e+09,44.479,32.6597,0.823367,-1.58346,0.950426
799,1.75279e+09,44.4759,32.1951,0.822817,-1.58154,0.940988
800,1.75279e+09,44.4733,31.6699,0.825257,-1.58034,1.08967
801,1.75279e+09,44.4714,31.0777,0.828198,-1.57782,1.3918
802,1.75279e+09,44.4707,30.3494,0.826976,-1.57578,1.44926
803,1.75279e+09,44.4717,29.5203,0.82956,-1.57336,1.7434
804,1.75279e+09,44.4743,28.7441,0.825168,-1.57044,1.63173
805,1.75279e+09,44.4796,27.9285,0.822978,-1.56734,1.51217
806,1.75279e+09,44.4863,27.2274,0.822579,-1.56466,1.43402
807,1.75279e+09,44.4957,26.4797,0.823781,-1.56197,1.43386
808,1.75279e+09,44.5053,25.829,0.823723,-1.55957,1.41056
809,1.75279e+09,44.5186,25.0627,0.824369,-1.55686,1.43239
810,1.75279e+09,44.5326,24.3568,0.82375,-1.55427,1.3932
811,1.75279e+09,44.5484,23.6559,0.823975,-1.55174,1.38655
812,1.75279e+09,44.5659,22.9593,0.827111,-1.54958,1.59887
813,1.75279e+09,44.5912,22.0391,0.82756,-1.54665,1.73499
814,1.75279e+09,44.615,21.2518,0.825027,-1.54379,1.66957
815,1.75279e+09,44.6426,20.4238,0.82429,-1.54079,1.64964
816,1.75279e+09,44.6736,19.5706,0.824387,-1.53773,1.63507
817,1.75279e+09,44.7042,18.7894,0.824413,-1.53493,1.62287
818,1.75279e+09,44.7382,17.9817,0.824419,-1.53203,1.61132
819,1.75279e+09,44.7743,17.1797,0.82442,-1.52914,1.60084
820,1.75279e+09,44.8124,16.3827,0.824419,-1.52628,1.59133
821,1.75279e+09,44.8542,15.5587,0.824418,-1.5233,1.58238
822,1.75279e+09,44.8966,14.7707,0.824417,-1.52042,1.57459
823,1.75279e+09,44.9212,14.019,0.824418,-1.52899,1.56335
824,1.75279e+09,44.9462,13.2083,0.824378,-1.53394,1.55972
825,1.75279e+09,44.9667,12.4435,0.823516,-1.53867,1.48277
826,1.75279e+09,44.9833,11.6833,0.823615,-1.54339,1.45692
827,1.75279e+09,44.9954,10.987,0.823946,-1.5477,1.44575
828,1.75279e+09,45.0047,10.267,0.824038,-1.55214,1.43522
829,1.75279e+09,45.0105,9.60895,0.82406,-1.55618,1.42634
830,1.75279e+09,44.9437,8.91347,0.82794,-1.61174,1.3719
831,1.75279e+09,44.7528,8.20403,0.827475,-1.70982,1.35078
832,1.75279e+09,44.5072,7.55104,0.826686,-1.80293,1.33439
833,1.75279e+09,44.2185,6.95383,0.826363,-1.89145,1.32046
834,1.75279e+09,43.8962,6.41172,0.826208,-1.97559,1.30997
835,1.75279e+09,43.5166,5.88207,0.826113,-2.0625,1.30012
836,1.75279e+09,43.078,5.37231,0.826049,-2.15198,1.28721
837,1.75279e+09,42.6545,4.95802,0.826114,-2.22976,1.27899
838,1.75279e+09,42.1433,4.53387,0.825971,-2.31767,1.28062
839,1.75279e+09,41.6008,4.15859,0.825715,-2.40506,1.26317
840,1.75279e+09,41.0538,3.84496,0.825758,-2.489,1.25644
841,1.75279e+09,40.5071,3.58938,0.825886,-2.56867,1.25101
842,1.75279e+09,39.9211,3.3713,0.825736,-2.65151,1.24997
843,1.75279e+09,39.3456,3.20843,0.825654,-2.731,1.24917
844,1.75279e+09,38.7112,3.08486,0.825641,-2.81642,1.23976
845,1.75279e+09,38.1193,3.0195,0.825588,-2.89486,1.24054
846,1.75279e+09,37.5015,3.00064,0.825546,-2.97658,1.23755
847,1.75279e+09,36.8358,3.03736,0.825722,-3.06418,1.23638
848,1.75279e+09,36.2508,3.11826,0.825537,3.141,1.23418
849,1.75279e+09,35.6372,3.19865,0.824558,3.09858,1.24496
850,1.75279e+09,35.0136,3.24663,0.824091,3.08467,1.25476
851,1.75279e+09,34.4378,3.2994,0.824049,3.07172,1.25969
852,1.75279e+09,33.7336,3.37416,0.824054,3.05583,1.26734
853,1.75279e+09,33.1349,3.44645,0.823572,3.04247,1.23533
854,1.75279e+09,32.5576,3.5238,0.823247,3.03032,1.197
855,1.75279e+09,31.9779,3.60893,0.823107,3.01882,1.14499
856,1.75279e+09,31.3964,3.69289,0.823231,3.01338,1.10207
857,1.75279e+09,30.8336,3.75907,0.823347,3.01811,1.07547
858,1.75279e+09,30.3505,3.8087,0.822908,3.02364,1.0462
859,1.75279e+09,29.7989,3.86385,0.823204,3.03048,1.01961
860,1.75279e+09,29.3191,3.90564,0.823067,3.03751,0.993098
861,1.75279e+09,28.8339,3.94209,0.82299,3.04756,0.969799
862,1.75279e+09,28.36,3.97643,0.822958,3.05326,0.938733
863,1.75279e+09,27.8975,3.99687,0.823223,3.06765,0.91042
864,1.75279e+09,27.4457,4.01308,0.822862,3.0782,0.904338
865,1.75279e+09,26.9189,4.03073,0.828452,3.08765,1.25256
866,1.75279e+09,26.3014,4.04617,0.825278,3.09761,1.20153
867,1.75279e+09,25.6909,4.05583,0.823355,3.10767,1.15106
868,1.75279e+09,25.1513,4.05958,0.823056,3.11816,1.12421
869,1.75279e+09,24.5908,4.05758,0.823443,3.12779,1.12478
870,1.75279e+09,24.0473,4.05052,0.823783,3.13817,1.13383
871,1.75279e+09,23.4558,4.03692,0.823689,-3.13524,1.11574
872,1.75279e+09,22.9088,4.0189,0.823008,-3.1254,1.06052
873,1.75279e+09,22.3921,3.99664,0.82343,-3.11627,1.0874
874,1.75279e+09,21.8373,3.96757,0.823223,-3.10575,1.05087
875,1.75279e+09,21.3313,3.936,0.823355,-3.09733,1.04867
876,1.75279e+09,20.7677,3.89612,0.823539,-3.08835,1.05481
877,1.75279e+09,20.2551,3.86621,0.824209,-3.08935,1.066
878,1.75279e+09,19.7597,3.85514,0.823882,-3.09785,1.08152
879,1.75279e+09,19.1594,3.84535,0.824879,-3.10673,1.17405
880,1.75279e+09,18.5764,3.84043,0.823967,-3.11653,1.14326
881,1.75279e+09,17.9776,3.84148,0.824452,-3.12574,1.19969
882,1.75279e+09,17.4118,3.84784,0.823758,-3.13601,1.1593
883,1.75279e+09,16.8318,3.85997,0.823544,3.13759,1.14842
884,1.75279e+09,16.3133,3.87597,0.823309,3.12818,1.12439
885,1.75279e+09,15.6813,3.90164,0.824121,3.11765,1.15756
886,1.75279e+09,15.1323,3.92927,0.823583,3.10783,1.13404
887,1.75279e+09,14.5674,3.9424,0.822958,3.11164,1.05872
888,1.75279e+09,14.0506,3.94497,0.822798,3.11982,1.00758
889,1.75279e+09,13.5806,3.94298,0.822536,3.12739,0.954766
890,1.75279e+09,13.1167,3.93787,0.822519,3.13451,0.918203
891,1.75279e+09,12.6273,3.92839,0.823311,-3.14082,0.940614
892,1.75279e+09,12.1681,3.91672,0.823752,-3.13384,0.972311
893,1.75279e+09,11.6651,3.90017,0.824633,-3.12616,1.04566
894,1.75279e+09,11.1335,3.87846,0.82443,-3.11734,1.06963
895,1.75279e+09,10.6298,3.85386,0.823599,-3.10964,1.03817
896,1.75279e+09,10.0891,3.82307,0.82347,-3.10146,1.03868
897,1.75279e+09,9.61447,3.80629,0.822971,-3.10424,0.958489
898,1.75279e+09,9.11161,3.80254,0.82291,-3.11377,0.931174
899,1.75279e+09,8.67465,3.80278,0.822763,-3.12132,0.901359
900,1.75279e+09,8.22358,3.80627,0.823016,-3.12941,0.879171
901,1.75279e+09,7.80367,3.79335,0.82268,-3.12365,0.803546
902,1.75279e+09,7.39146,3.77708,0.823223,-3.11805,0.871661
903,1.75279e+09,6.92733,3.75678,0.824388,-3.11207,0.933401
904,1.75279e+09,6.46323,3.7341,0.823664,-3.10635,0.937738
905,1.75279e+09,6.00807,3.70925,0.823997,-3.10117,0.963906
906,1.75279e+09,5.51966,3.68004,0.823779,-3.09565,0.960164
907,1.75279e+09,5.01646,3.64683,0.823325,-3.08944,0.970452
908,1.75279e+09,4.55412,3.61341,0.823159,-3.08274,0.943716
909,1.75279e+09,4.0546,3.57395,0.823442,-3.07671,0.968615
910,1.75279e+09,3.57385,3.53325,0.823451,-3.07112,0.975016
911,1.75279e+09,3.07191,3.48777,0.823347,-3.06465,0.963781
912,1.75279e+09,2.60136,3.44199,0.823209,-3.05774,0.955404
913,1.75279e+09,2.13127,3.39303,0.823142,-3.05165,0.938141
914,1.75279e+09,1.67857,3.34331,0.823701,-3.04607,0.971704
915,1.75279e+09,1.20664,3.28877,0.823044,-3.04034,0.934488
916,1.75279e+09,0.766295,3.23516,0.822793,-3.03434,0.911096
917,1.75279e+09,0.308376,3.17705,0.822535,-3.02923,0.852798
918,1.75279e+09,-0.1233,3.12172,0.82319,-3.02584,0.868532
919,1.75279e+09,-0.561864,3.08185,0.823458,-3.03315,0.882354
920,1.75279e+09,-1.00585,3.04628,0.823562,-3.04155,0.89956
921,1.75279e+09,-1.45622,3.01584,0.823468,-3.05058,0.907628
922,1.75279e+09,-1.91157,2.98195,0.823485,-3.05446,0.925985
923,1.75279e+09,-2.39042,2.94504,0.8234,-3.05774,0.931684
924,1.75279e+09,-2.83685,2.91649,0.823493,-3.06366,0.930285
925,1.75279e+09,-3.30453,2.88829,0.823441,-3.06875,0.929117
926,1.75279e+09,-3.76783,2.8605,0.822994,-3.07247,0.90803
927,1.75279e+09,-4.19897,2.83611,0.822927,-3.07583,0.903167
928,1.75279e+09,-4.68903,2.81025,0.823272,-3.08001,0.916323
929,1.75279e+09,-5.14099,2.78815,0.823326,-3.0835,0.910989
930,1.75279e+09,-5.56971,2.76851,0.824534,-3.08645,0.992448
931,1.75279e+09,-6.06836,2.74731,0.825031,-3.09022,1.09815
932,1.75279e+09,-6.80825,2.71941,0.831055,-3.09616,1.55429
933,1.75279e+09,-7.57242,2.69484,0.825782,-3.1024,1.50691
934,1.75279e+09,-8.32303,2.67538,0.8253,-3.10839,1.57692
935,1.75279e+09,-9.21309,2.65872,0.831425,-3.1154,1.98573
936,1.75279e+09,-10.2441,2.65593,0.826028,-3.13147,1.84448
937,1.75279e+09,-11.1008,2.67663,0.823943,3.13458,1.72727
938,1.75279e+09,-11.9357,2.72211,0.823284,3.11385,1.62719
939,1.75279e+09,-12.6939,2.757,0.823227,3.10371,1.53833
940,1.75279e+09,-13.4994,2.80356,0.822784,3.09476,1.45463
941,1.75279e+09,-14.2055,2.85462,0.823169,3.08224,1.38171
942,1.75279e+09,-14.8758,2.91828,0.823027,3.06739,1.31582
943,1.75279e+09,-15.4652,2.98252,0.822986,3.05434,1.26084
944,1.75279e+09,-16.1263,3.06372,0.82296,3.04037,1.2112
945,1.75279e+09,-16.6897,3.14029,0.822966,3.02923,1.15548
946,1.75279e+09,-17.2555,3.21768,0.822952,3.02148,1.13951
947,1.75279e+09,-17.8456,3.30222,0.825412,3.0131,1.29362
948,1.75279e+09,-18.6179,3.4201,0.833313,3.00284,1.83161
949,1.75279e+09,-19.4767,3.51427,0.827759,3.01842,1.76193
950,1.75279e+09,-20.3698,3.62103,0.824338,3.01921,1.69686
951,1.75279e+09,-21.1957,3.72208,0.823755,3.01942,1.64092
952,1.75279e+09,-21.9692,3.81659,0.823645,3.01961,1.5974
953,1.75279e+09,-22.7609,3.89117,0.824323,3.03396,1.58764
954,1.75279e+09,-23.5812,3.95554,0.824214,3.04816,1.57201
955,1.75279e+09,-24.3502,4.00587,0.823545,3.06164,1.50872
956,1.75279e+09,-25.0916,4.04426,0.82345,3.07464,1.4524
957,1.75279e+09,-25.8154,4.07292,0.822644,3.08718,1.33286
958,1.75279e+09,-26.4273,4.08977,0.822369,3.09727,1.22728
959,1.75279e+09,-27.0356,4.09991,0.822295,3.10709,1.12013
960,1.75279e+09,-27.5705,4.10343,0.822268,3.11693,1.01821
961,1.75279e+09,-28.0428,4.10191,0.822278,3.12575,0.945518
962,1.75279e+09,-28.4988,4.09614,0.823042,3.13356,0.960974
963,1.75279e+09,-29.0077,4.08605,0.823159,-3.14117,0.957217
964,1.75279e+09,-29.5395,4.07096,0.826618,-3.13184,1.21151
965,1.75279e+09,-30.2046,4.0452,0.829081,-3.12057,1.47639
966,1.75279e+09,-30.9524,4.02429,0.825237,-3.11917,1.37601
967,1.75279e+09,-31.6176,4.01241,0.823055,-3.12063,1.30323
968,1.75279e+09,-32.2651,4.00169,0.823455,-3.12264,1.29257
969,1.75279e+09,-32.8969,3.99196,0.823402,-3.12411,1.25854
970,1.75279e+09,-33.5025,3.98345,0.823994,-3.12539,1.28636
971,1.75279e+09,-34.1923,3.97456,0.82764,-3.12632,1.53749
972,1.75279e+09,-34.9839,3.96531,0.82547,-3.12789,1.52434
973,1.75279e+09,-35.7022,3.95802,0.824031,-3.12941,1.47115
974,1.75279e+09,-36.4915,3.95126,0.824127,-3.13101,1.46344
975,1.75279e+09,-37.2071,3.94623,0.823391,-3.13255,1.40325
976,1.75279e+09,-37.8708,3.94254,0.823219,-3.13397,1.35121
977,1.75279e+09,-38.5333,3.93983,0.822985,-3.13539,1.29522
978,1.75279e+09,-39.1936,3.93833,0.822922,-3.13692,1.23523
979,1.75279e+09,-39.7909,3.9379,0.82249,-3.13888,1.16465
980,1.75279e+09,-40.3442,3.93829,0.822998,-3.13996,1.13944
981,1.75279e+09,-40.9133,3.93975,0.826243,3.14129,1.36716
982,1.75279e+09,-41.7764,3.94294,0.831044,3.14009,1.74311
983,1.75279e+09,-42.5969,3.94719,0.825807,3.13834,1.67015
984,1.75279e+09,-43.5814,3.95404,0.83101,3.137,2.08612
985,1.75279e+09,-44.578,3.96253,0.827073,3.13502,2.01024
986,1.75279e+09,-45.5815,3.97295,0.823713,3.13283,1.89188
987,1.75279e+09,-46.5762,3.98526,0.826017,3.13119,1.965
988,1.75279e+09,-47.5029,3.99846,0.824099,3.12911,1.87447
989,1.75279e+09,-48.4418,4.01368,0.822828,3.127,1.74446
990,1.75279e+09,-49.3052,4.02956,0.823378,3.12512,1.68174
991,1.75279e+09,-50.0809,4.04508,0.822606,3.12338,1.5586
992,1.75279e+09,-50.8567,4.04805,0.822627,3.13106,1.43214
993,1.75279e+09,-51.549,4.03823,0.822616,-3.14126,1.34421
994,1.75279e+09,-52.1943,4.02716,0.822521,-3.13583,1.26962
995,1.75279e+09,-52.9022,4.02149,0.830697,-3.13542,1.77144
996,1.75279e+09,-53.8942,4.01276,0.830999,-3.13431,2.0109
997,1.75279e+09,-54.8928,4.00258,0.82643,-3.13278,1.94623
998,1.75279e+09,-55.8129,3.99203,0.823336,-3.13127,1.75932
999,1.75279e+09,-56.6197,3.98157,0.822531,-3.12995,1.61124
1000,1.75279e+09,-57.3593,3.971,0.822336,-3.12873,1.48778
1001,1.75279e+09,-58.247,3.91641,0.831693,-3.09713,1.91717
1002,1.75279e+09,-59.1429,3.67145,0.832109,-2.97447,1.79677
1003,1.75279e+09,-59.9697,3.32159,0.830174,-2.8543,1.6698
1004,1.75279e+09,-60.6709,2.92612,0.828676,-2.74725,1.5607
1005,1.75279e+09,-61.2872,2.48918,0.827715,-2.6469,1.4684
1006,1.75279e+09,-61.8051,2.04134,0.827006,-2.55589,1.38879
1007,1.75279e+09,-62.2922,1.53179,0.826553,-2.46411,1.32203
1008,1.75279e+09,-62.6787,1.04894,0.825885,-2.38443,1.2591
1009,1.75279e+09,-63.0228,0.541306,0.825308,-2.30519,1.19876
1010,1.75279e+09,-63.3237,0.0132602,0.824941,-2.22604,1.14476
1011,1.75279e+09,-63.5455,-0.451823,0.824719,-2.15861,1.09491
1012,1.75279e+09,-63.7605,-0.993742,0.824291,-2.08506,1.07212
1013,1.75279e+09,-63.9901,-1.45983,0.824219,-2.0716,1.08391
1014,1.75279e+09,-64.2563,-1.95675,0.824656,-2.06789,1.1388
1015,1.75279e+09,-64.5126,-2.44298,0.82302,-2.06331,1.07391
1016,1.75279e+09,-64.7609,-2.93003,0.822894,-2.05565,1.03491
1017,1.75279e+09,-64.9454,-3.37448,0.823352,-2.02621,0.987652
1018,1.75279e+09,-65.0915,-3.84578,0.82499,-1.97538,0.930911
1019,1.75279e+09,-65.1872,-4.2684,0.824103,-1.92388,0.877441
1020,1.75279e+09,-65.2485,-4.69396,0.823692,-1.86661,0.849179
1021,1.75279e+09,-65.2843,-5.12467,0.823481,-1.80874,0.812432
1022,1.75279e+09,-65.2954,-5.50887,0.823287,-1.75766,0.792734
1023,1.75279e+09,-65.2852,-5.91277,0.823174,-1.70324,0.76764
1024,1.75279e+09,-65.2594,-6.2881,0.823048,-1.65531,0.741142
1025,1.75279e+09,-65.2732,-6.65917,0.823362,-1.64693,0.735936
1026,1.75279e+09,-65.3003,-7.02792,0.822919,-1.64534,0.724
1027,1.75279e+09,-65.3237,-7.36308,0.82245,-1.64341,0.674207
1028,1.75279e+09,-65.3463,-7.69755,0.822314,-1.64225,0.62273
1029,1.75279e+09,-65.3679,-8.02481,0.822798,-1.6415,0.657371
1030,1.75279e+09,-65.3884,-8.34098,0.822877,-1.64077,0.66393
1031,1.75279e+09,-65.4105,-8.68599,0.822809,-1.63934,0.661184
1032,1.75279e+09,-65.4323,-9.0317,0.823344,-1.63819,0.698008
1033,1.75279e+09,-65.4529,-9.36601,0.822913,-1.63707,0.697227
1034,1.75279e+09,-65.4736,-9.70799,0.822428,-1.63568,0.630907
1035,1.75279e+09,-65.4905,-9.99477,0.822302,-1.6347,0.581837
1036,1.75279e+09,-65.507,-10.2782,0.822268,-1.6337,0.521092
1037,1.75279e+09,-65.5211,-10.5256,0.822261,-1.63283,0.476969
1038,1.75279e+09,-65.5333,-10.7415,0.822257,-1.63204,0.436749
1039,1.75279e+09,-65.5451,-10.9542,0.82225,-1.63126,0.384433
1040,1.75279e+09,-65.5553,-11.1397,0.822253,-1.63094,0.34942
1041,1.75279e+09,-65.5641,-11.3029,0.822257,-1.6299,0.322313
1042,1.75279e+09,-65.5727,-11.4633,0.822255,-1.62928,0.300361
1043,1.75279e+09,-65.5801,-11.6039,0.822249,-1.62847,0.269982
